"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H20S","1,T","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015H24S",",T","0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J01S",",T","-1.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J06S",",T","1.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J09S",",T","1.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J12S",",T","0.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J15S",",T","1.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015J22S","1,T","2.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015K03S",",T","-0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015K04S",",T","1.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015L01S","2,T","0.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015L02S","1,T","1.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015N09S",",T","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015N10S",",T","2.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015N11S",",T","4.3"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015j03S",",T","2.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0015j20S",",T","2.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H02S",",T","1.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H03S","1,T","1.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H04S",",T","0.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H05S",",T","0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H06S","1,T","1.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H07S",",T","-0.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H08S",",T","1.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016H11S",",T","1.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0016J01S",",T","2.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0017H02S",",T","2.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0017H07S",",T","4.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0017H08S",",T","1.2"
