"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00162367",",7","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00162534",",7","20.2"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00162981","1,7","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00163079",",7","18.7"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00163313",",7","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00163800","2,7","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00163807","1,7","21.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00163979",",7","18.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164288",",7","18.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164355","2,7","17.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164674",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164696",",7","18.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164700",",7","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00164739","1,7","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165021",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165065",",7","20.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165090",",7","18.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165266",",7","19.2"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165296",",7","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00165620",",7","19.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166244",",7","17.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166364","2,7","18.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166394",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166434",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166584",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166686",",7","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00166938","1,7","19.5"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00167691","3,K","20.5"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00167738",",7","18.7"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00167924",",7","19.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00167932",",7","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168067",",7","17.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168163",",7","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168181",",7","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168444",",7","18.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168448",",7","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168539","2,7","19.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168923","1,7","18.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00168941",",7","21.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00169013",",7","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00169074",",7","19.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00169376",",7","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00169804",",7","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USC00169806",",7","19.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LBBR",",U","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LCAN",",U","18.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LCAT",",U","19.5"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LEVA",",U","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LGUM",",U","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LKIS",",U","19.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LSAB",",U","21.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USR0000LVER","2,U","19.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00003931",",W","19.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00003937",",X","21.2"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00003949",",W","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00003996","2,X","19.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00012884",",X","20.7"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00012916",",X","21.5"
